,Unnamed: 0,brand,model,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,country
251,251,Audi,Q7,215000.0,2018,1,374.0,1,hybrid,3.0,1,0,0,0,0,0,Germany
252,252,BMW,3 Series,200000.0,2021,1,292.0,0,hybrid,2.0,0,0,1,1,0,0,Germany
253,253,Toyota,C-HR,101625.0,2017,1,98.0,0,hybrid,1.8,0,1,1,0,1,1,Japan
254,254,Mitsubishi,Outlander PHEV,117000.0,2020,1,135.0,1,hybrid,2.4,0,0,1,0,1,1,Japan
255,255,Mitsubishi,Eclipse Cross,113000.0,2021,1,163.0,0,petrol,1.5,0,1,1,0,1,1,Japan
256,256,Land Rover,Defender,145000.0,2001,5,138.0,1,diesel,2.5,1,0,0,0,0,0,United Kingdom
257,257,Toyota,Corolla Hybrid,129600.0,2021,2,98.0,0,hybrid,1.8,0,1,1,0,0,0,Japan
258,258,Mercedes-Benz,GLE Coupe,530000.0,2022,2,330.0,0,diesel,2.9,1,0,1,0,0,0,Germany
259,259,Volkswagen,Jetta,24000.0,2015,2,105.0,0,petrol,1.2,1,0,0,0,0,0,Germany
260,260,Mitsubishi,Pajero,1000.0,2004,5,160.0,1,diesel,3.2,1,1,0,0,0,0,Japan
261,261,Mercedes-Benz,GLE Coupe,680000.0,2022,1,435.0,1,petrol,3.0,0,1,0,0,0,0,Germany
262,262,Hyundai,Bayon,124550.0,2023,1,120.0,0,petrol,1.0,0,0,1,0,1,1,South Korea
263,263,Jeep,Jeep Wrangler,247000.0,2020,1,270.0,1,petrol,2.0,1,0,0,0,0,0,United States
264,264,Renault,Kangoo,64481.0,2019,1,95.0,0,diesel,1.5,0,0,1,0,0,0,France
265,265,Renault,Kangoo,69716.0,2020,1,95.0,0,diesel,1.5,0,0,1,1,0,0,France
266,266,Hyundai,Ioniq,102400.0,2019,1,141.0,0,hybrid,1.6,0,0,1,0,1,1,South Korea
267,267,Kia,Rio,20000.0,2013,1,82.0,0,petrol,1.2,1,0,0,1,0,0,South Korea
268,268,Alfa Romeo,Giulietta,107000.0,2019,2,240.0,0,petrol,1.7,0,1,1,1,0,0,Italy
269,269,Volkswagen,Kravel,115000.0,2018,2,150.0,0,diesel,2.0,1,0,1,0,0,0,Germany
270,270,Toyota,Camry,123000.0,2020,3,208.0,0,hybrid,2.5,0,1,1,0,0,0,Japan
271,271,Toyota,Auris Hybrid,49900.0,2017,2,99.0,0,hybrid,1.8,0,1,1,0,0,0,Japan
272,272,Skoda,Octavia,75000.0,2018,1,150.0,0,petrol,1.4,1,0,0,0,0,0,Czech Republic
273,273,Kia,Sportage,64000.0,2017,2,132.0,0,petrol,1.6,1,1,1,0,0,0,South Korea
274,274,Renault,Megane,22000.0,2013,2,110.0,0,diesel,1.5,1,1,0,1,0,0,France
275,275,Kia,Niro Hybrid,74800.0,2017,2,141.0,0,hybrid,1.6,0,1,1,0,1,1,South Korea
276,276,Mazda,3,52000.0,2015,1,120.0,0,petrol,1.5,1,1,0,1,0,0,Japan
277,277,Seat,Ibiza,47000.0,2017,1,95.0,0,petrol,1.0,1,0,1,1,0,0,Spain
278,278,Kia,Rio,26500.0,2014,1,109.0,0,petrol,1.4,1,0,1,0,0,0,South Korea
279,279,Toyota,Auris Hybrid,49000.0,2017,1,99.0,0,hybrid,1.8,0,1,0,1,0,0,Japan
280,280,Mercedes-Benz,C-CLAss,234000.0,2020,1,258.0,0,petrol,2.0,0,1,0,0,0,0,Germany
281,281,Mercedes-Benz,E-CLAss,110000.0,2016,1,184.0,0,petrol,2.0,1,1,1,0,0,0,Germany
282,282,Jeep,Grand Cherokee,244250.0,2022,1,286.0,1,petrol,3.6,1,1,0,0,0,0,United States
283,283,BMW,5 Series,455000.0,2024,1,286.0,1,hybrid,3.0,0,0,0,1,1,1,Germany
284,284,Citroen,C4,4000.0,2021,1,130.0,0,petrol,1.2,0,1,1,0,1,1,France
285,285,Skoda,Octavia,98000.0,2021,1,110.0,0,petrol,1.0,1,0,0,0,0,0,Czech Republic
286,286,Citroen,C4,52000.0,2020,1,130.0,0,petrol,1.2,0,1,1,0,1,1,France
287,287,Hyundai,Accent/i25,81164.0,2020,1,100.0,0,petrol,1.4,0,0,1,0,0,0,South Korea
288,288,Citroen,C4,60900.0,2020,1,130.0,0,petrol,1.2,0,1,1,0,1,1,France
289,289,Toyota,Corolla Hybrid,94900.0,2020,1,98.0,0,hybrid,1.8,0,1,1,0,0,0,Japan
290,290,Toyota,Corolla Hybrid,99900.0,2020,1,98.0,0,petrol,1.8,0,0,0,0,0,0,Japan
291,291,Hyundai,Accent/i25,59900.0,2020,1,100.0,0,petrol,1.4,1,0,1,0,0,0,South Korea
292,292,Fiat,Doblo,65000.0,2019,3,105.0,0,diesel,1.6,1,0,1,1,0,0,Italy
293,293,Hyundai,i20,22000.0,2011,3,100.0,0,petrol,1.4,1,0,0,0,0,0,South Korea
294,294,Nissan,X-Trail,64500.0,2016,2,130.0,0,diesel,1.6,0,1,1,1,0,0,Japan
295,295,Citroen,Berlingo,75000.0,2020,1,75.0,0,diesel,1.5,1,0,1,1,0,0,France
296,296,Chevrolet,Savanna,90000.0,2018,1,181.0,0,diesel,4.5,0,0,0,0,0,0,United States
297,297,Nissan,Qashqai,5500.0,2016,1,115.0,0,petrol,1.2,0,1,1,1,0,0,Japan
298,298,Lexus,ES300H,150000.0,2019,2,178.0,0,hybrid,2.5,0,1,1,0,1,1,Japan
299,299,Hyundai,i10,66000.0,2021,1,84.0,0,petrol,1.2,1,0,1,0,0,0,South Korea
300,300,Skoda,Octavia,50125.0,2016,2,110.0,0,petrol,1.2,1,0,0,0,0,0,Czech Republic
301,301,Peugeot,2008,3000.0,2016,2,110.0,0,petrol,1.2,1,1,0,1,0,0,France
302,302,Honda,Civic,63000.0,2019,2,125.0,0,petrol,1.6,0,1,1,1,0,0,Japan
303,303,Nissan,Qashqai,62300.0,2015,1,115.0,0,petrol,1.2,0,1,1,1,0,0,Japan
304,304,Peugeot,3008,75000.0,2019,2,130.0,0,diesel,1.5,0,1,1,0,1,1,France
305,305,Nissan,Qashqai,67000.0,2017,1,115.0,0,petrol,1.2,0,1,1,1,0,0,Japan
306,306,Hyundai,i10,52800.0,2019,1,87.0,0,petrol,1.2,1,0,1,0,0,0,South Korea
307,307,Land Rover,Discovery 1,70000.0,1995,2,180.0,1,petrol,3.9,0,0,0,0,0,0,United Kingdom
308,308,Seat,Ibiza,29000.0,2015,5,90.0,0,petrol,1.2,1,0,0,1,0,0,Spain
309,309,Jeep,Compass,227100.0,2022,1,240.0,1,hybrid,1.4,0,1,1,0,0,0,United States
310,310,Mitsubishi,Triton / L200 4X4,76400.0,2017,2,154.0,1,diesel,2.4,0,1,1,1,0,0,Japan
311,311,Cadillac,CTS,125000.0,2018,2,272.0,0,petrol,2.0,0,1,1,0,1,1,United States
312,312,Toyota,Corolla Hybrid,97900.0,2020,1,98.0,0,petrol,1.8,0,0,0,0,0,0,Japan
313,313,Skoda,Octavia,109184.0,2021,1,150.0,0,petrol,1.5,0,0,0,0,0,0,Czech Republic
314,314,Renault,Grand Scenic,71900.0,2020,1,140.0,0,petrol,1.3,0,0,0,0,0,0,France
315,315,Peugeot,3008,70000.0,2017,1,165.0,0,petrol,1.6,0,1,1,1,0,0,France
316,316,Hyundai,Ioniq,102000.0,2021,1,141.0,0,hybrid,1.6,1,1,0,0,0,0,South Korea
317,317,BMW,X1,155000.0,2021,1,140.0,0,petrol,1.5,0,1,1,1,0,0,Germany
318,318,Hyundai,Ioniq,79000.0,2019,1,141.0,0,hybrid,1.6,0,0,1,0,1,1,South Korea
319,319,Hyundai,i10,69295.0,2020,1,84.0,0,petrol,1.2,0,1,1,0,0,0,South Korea
320,320,Toyota,Corolla Hybrid,101900.0,2020,1,98.0,0,petrol,1.8,0,0,0,0,0,0,Japan
321,321,BMW,1 Series,55555.0,2015,2,136.0,0,petrol,1.6,1,1,0,1,0,0,Germany
322,322,Kia,CEED,4050.0,2017,2,135.0,0,petrol,1.6,0,0,1,0,0,0,South Korea
323,323,Hyundai,i30,4000.0,2015,3,135.0,0,petrol,1.6,1,1,0,0,0,0,South Korea
324,324,Skoda,Karoq,76000.0,2018,2,115.0,0,petrol,1.0,0,1,1,0,1,1,Czech Republic
325,325,Hyundai,Tucson,73600.0,2017,2,155.0,0,petrol,2.0,1,1,0,0,0,0,South Korea
326,326,Renault,Megane Estate/ Grand Tour,23000.0,2017,3,110.0,0,diesel,1.5,1,1,0,1,0,0,France
327,327,Nissan,X-Trail,59000.0,2017,1,130.0,0,diesel,1.6,0,1,1,1,0,0,Japan
328,328,Mercedes-Benz,C-CLAss,30500.0,2022,1,258.0,0,petrol,2.0,0,1,1,1,0,0,Germany
329,329,Nissan,X-Trail,123000.0,2020,2,150.0,0,diesel,1.7,0,1,1,1,0,0,Japan
330,330,Audi,TT,225000.0,2022,2,197.0,0,petrol,2.0,0,1,1,1,0,0,Germany
331,331,Toyota,Corolla Hybrid,115000.0,2020,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,Japan
332,332,Chevrolet,Spark,60900.0,2020,1,98.0,0,electric,1.4,1,1,1,0,0,0,United States
333,333,Opel,Corsa,38500.0,2018,2,90.0,0,petrol,1.4,1,1,1,0,0,0,Germany
334,334,Renault,Clio,32450.0,2018,2,118.0,0,petrol,1.2,1,1,1,0,0,0,France
335,335,Mitsubishi,Eclipse Cross,80500.0,2018,2,163.0,0,petrol,1.5,0,1,1,0,1,1,Japan
336,336,Chrysler,Grand Voyager,60000.0,2014,2,279.0,0,petrol,3.6,1,1,0,0,0,0,United States
337,337,Hyundai,Ioniq,80000.0,2018,2,141.0,0,hybrid,1.6,0,0,1,0,1,1,South Korea
338,338,Mercedes-Benz,S-CLAss,20000.0,2005,10,245.0,0,petrol,3.7,0,1,0,0,0,0,Germany
339,339,Toyota,Corolla Hybrid,94000.0,2021,1,98.0,0,petrol,1.8,1,0,1,1,0,0,Japan
340,340,Kia,Picanto,64900.0,2020,1,84.0,0,petrol,1.2,1,0,1,0,0,0,South Korea
341,341,Chevrolet,Blazer,182000.0,2021,1,308.0,1,electric,3.6,1,1,0,0,1,1,United States
342,342,Skoda,Superb,198000.0,2023,1,190.0,0,petrol,2.0,1,1,1,0,0,0,Czech Republic
343,343,Kia,Stonic,88000.0,2021,1,100.0,0,petrol,1.0,0,1,1,1,0,0,South Korea
344,344,BMW,X5,625000.0,2024,0,335.0,1,petrol,3.0,0,0,0,0,0,0,Germany
345,345,Dodge,Ram,295000.0,2024,0,370.0,1,petrol,6.7,1,0,0,0,0,0,United States
346,346,Infiniti,QX55,298000.0,2024,1,268.0,1,petrol,2.0,0,1,0,0,0,0,Japan
347,347,Nissan,Qashqai,112000.0,2020,1,160.0,0,petrol,1.3,0,1,1,0,0,0,Japan
348,348,Subaru,XV,48500.0,2014,4,150.0,1,petrol,2.0,1,1,0,0,0,0,Japan
349,349,Toyota,Camry,45000.0,2010,1,187.0,0,hybrid,2.4,1,0,0,0,0,0,Japan
350,350,Mercedes-Benz,GLE Coupe,670000.0,2023,2,429.0,1,petrol,3.0,1,0,0,0,0,0,Germany
351,351,Kia,Sportage,120000.0,2021,2,155.0,0,petrol,2.0,1,1,1,0,0,0,South Korea
352,352,Nissan,X-Trail,115000.0,2019,1,177.0,1,diesel,2.0,0,1,1,1,0,0,Japan
353,353,Renault,Clio,35000.0,2017,1,118.0,0,petrol,1.2,1,1,1,0,0,0,France
354,354,Hyundai,i10,33600.0,2017,2,66.0,0,petrol,1.0,1,1,1,0,0,0,South Korea
355,355,Ford,Focus,18600.0,2012,2,170.0,0,petrol,2.0,1,0,0,1,0,0,United States
356,356,Fiat,Ducato,3000.0,2015,3,130.0,0,diesel,2.3,1,0,0,0,0,0,Italy
357,357,Jeep,Jeep Wrangler,391500.0,2023,1,272.0,0,petrol,2.0,0,0,1,0,0,0,United States
358,358,BMW,XM,1260000.0,2024,1,483.0,1,petrol,4.4,1,0,0,0,0,0,Germany
359,359,Peugeot,3008,125000.0,2021,1,130.0,0,diesel,1.5,0,1,1,0,1,1,France
360,360,Toyota,Corolla,52000.0,2015,2,132.0,0,petrol,1.6,1,0,0,1,0,0,Japan
361,361,Nissan,Juke,21000.0,2012,3,117.0,0,petrol,1.6,1,1,0,0,0,0,Japan
362,362,Nissan,Juke,40000.0,2015,3,117.0,0,petrol,1.6,1,1,0,0,0,0,Japan
363,363,Kia,Sportage,56700.0,2016,2,132.0,0,petrol,1.6,1,1,1,0,0,0,South Korea
364,364,Seat,Arona,70000.0,2020,1,115.0,0,petrol,1.0,0,1,1,0,1,1,Spain
365,365,Toyota,Corolla Hybrid,107000.0,2021,1,98.0,0,hybrid,1.8,0,0,1,1,0,0,Japan
366,366,Hyundai,iX35,45000.0,2015,2,154.0,0,petrol,2.0,1,0,0,0,0,0,South Korea
367,367,Mazda,CX-5,151000.0,2021,2,165.0,0,petrol,2.0,0,1,1,0,1,1,Japan
368,368,Toyota,Corolla Hybrid,99000.0,2019,1,98.0,0,hybrid,1.8,0,0,0,1,1,1,Japan
369,369,Mercedes-Benz,Sprinter,180000.0,2023,0,190.0,0,diesel,2.0,0,0,0,0,0,0,Germany
370,370,Hyundai,i35,38000.0,2015,2,132.0,0,petrol,1.6,1,0,0,0,0,0,South Korea
371,371,Skoda,Karoq,80900.0,2019,1,115.0,0,petrol,1.0,0,1,1,0,1,1,Czech Republic
372,372,Renault,Megane Grand Coupe,60999.0,2019,2,116.0,0,diesel,1.5,0,1,1,0,1,1,France
373,373,Abarth,500,13000.0,2022,2,165.0,0,petrol,1.4,0,1,1,1,0,0,Italy
374,374,Citroen,C4,86900.0,2021,1,130.0,0,petrol,1.2,0,0,0,0,0,0,France
375,375,Hyundai,i30CW,1000.0,2009,4,126.0,0,petrol,1.6,1,0,0,0,0,0,South Korea
376,376,Volkswagen,Tiguan,96000.0,2018,1,150.0,0,petrol,1.4,0,1,1,0,1,1,Germany
377,377,Mitsubishi,Outlander,45000.0,2017,1,150.0,0,petrol,2.0,1,0,1,0,0,0,Japan
378,378,Audi,Q8,545000.0,2023,1,340.0,0,petrol,3.0,1,0,0,0,0,0,Germany
379,379,Renault,Clio Estate,23700.0,2017,3,118.0,0,petrol,1.2,0,1,1,1,0,0,France
380,380,Renault,Fluence,17000.0,2014,2,115.0,0,petrol,1.6,1,0,1,0,0,0,France
381,381,Citroen,Berlingo,42000.0,2017,2,75.0,0,diesel,1.6,1,0,0,1,0,0,France
382,382,Peugeot,2008,101000.0,2021,2,130.0,0,petrol,1.2,0,1,1,0,1,1,France
383,383,Hyundai,Tucson,74000.0,2018,2,155.0,0,petrol,2.0,1,1,1,0,0,0,South Korea
384,384,Nissan,X-Trail,84000.0,2018,2,130.0,0,diesel,1.6,0,1,1,1,0,0,Japan
385,385,BMW,7 Series,189000.0,2016,3,326.0,0,petrol,3.0,1,0,0,0,1,1,Germany
386,386,Toyota,Yaris,155000.0,2023,1,92.0,0,hybrid,1.5,0,1,1,0,0,0,Japan
387,387,Hyundai,Tucson,18000.0,2008,1,175.0,1,petrol,2.7,1,1,0,0,0,0,South Korea
388,388,Kia,Niro Hybrid,87000.0,2018,2,141.0,0,hybrid,1.6,0,0,1,0,1,1,South Korea
389,389,Land Rover,Range Rover Evoque,148000.0,2017,4,180.0,1,diesel,2.0,0,1,1,1,0,0,United Kingdom
390,390,Cadillac,XT5,205000.0,2021,1,310.0,0,petrol,1.6,1,0,1,0,1,1,United States
391,391,Cadillac,ATS,64900.0,2016,2,272.0,0,petrol,2.0,1,1,1,0,0,0,United States
392,392,Renault,Master,74000.0,2019,1,150.0,0,diesel,3.5,1,0,0,0,0,0,France
393,393,Jeep,Compass,149900.0,2022,0,150.0,0,petrol,1.3,0,1,1,0,0,0,United States
394,394,Hyundai,Ioniq,99900.0,2020,1,141.0,0,hybrid,1.6,0,1,0,0,1,1,South Korea
395,395,Skoda,Scala,75000.0,2021,1,115.0,0,petrol,1.0,1,0,0,0,0,0,Czech Republic
396,396,Mazda,CX-3,96300.0,2020,1,156.0,0,petrol,2.0,0,1,0,1,0,0,Japan
397,397,Toyota,Corolla,59900.0,2016,3,132.0,0,petrol,1.6,1,0,0,1,0,0,Japan
398,398,Hyundai,Ioniq,75000.0,2018,1,141.0,0,hybrid,1.6,0,1,1,0,0,0,South Korea
399,399,Skoda,Octavia,3000.0,2015,2,105.0,0,petrol,1.2,1,0,0,0,0,0,Czech Republic
400,400,Kia,Sportage,85000.0,2021,2,136.0,0,diesel,1.6,0,1,1,0,0,0,South Korea
401,401,Audi,A1,54900.0,2016,2,95.0,0,petrol,1.0,1,1,0,1,0,0,Germany
402,402,Maserati,Grecale,450000.0,2023,1,300.0,1,hybrid,2.0,0,0,0,0,1,1,Italy
403,403,Renault,Megane Grand Coupe,84000.0,2021,1,116.0,0,diesel,1.5,0,1,1,1,0,0,France
404,404,Hyundai,i10,64900.0,2021,2,84.0,0,petrol,1.2,1,1,1,0,0,0,South Korea
405,405,Mitsubishi,Outlander,99900.0,2020,1,150.0,0,petrol,2.0,0,1,1,0,1,1,Japan
406,406,Nissan,Sentra,43900.0,2017,2,130.0,0,petrol,1.8,1,1,1,0,0,0,Japan
407,407,Skoda,Superb,84000.0,2019,1,150.0,0,petrol,1.5,0,1,1,0,1,1,Czech Republic
408,408,Mercedes-Benz,GT AMG,845000.0,2021,3,639.0,0,petrol,4.0,1,0,1,0,1,1,Germany
409,409,BMW,5 Series,349000.0,2023,1,184.0,0,hybrid,2.0,0,1,1,0,0,0,Germany
410,410,Jeep,Grand Cherokee,245000.0,2022,1,286.0,1,petrol,3.6,1,0,1,0,0,0,United States
411,411,Peugeot,2008,94000.0,2021,1,130.0,0,petrol,1.2,0,1,1,0,1,1,France
412,412,Jeep,Grand Cherokee,95000.0,2014,3,282.0,1,petrol,3.6,1,1,0,0,0,0,United States
413,413,Chrysler,Pacifica,138000.0,2019,2,280.0,0,petrol,3.6,1,1,1,0,0,0,United States
414,414,Kia,Sportage,79000.0,2019,2,136.0,0,diesel,1.6,0,1,1,0,0,0,South Korea
415,415,Kia,Sportage,106500.0,2021,1,177.0,0,petrol,1.6,0,1,1,0,1,1,South Korea
416,416,BMW,i8,280000.0,2016,2,362.0,1,hybrid,1.5,0,1,1,0,0,0,Germany
417,417,Cupra,Formentor,207100.0,2022,1,310.0,1,petrol,2.0,1,1,0,0,0,0,Spain
418,418,Volkswagen,Tiguan,130000.0,2020,1,150.0,0,petrol,1.5,0,1,1,0,1,1,Germany
419,419,Mercedes-Benz,C-CLAss,50800.0,2019,1,160.0,0,diesel,1.6,0,1,1,1,0,0,Germany
420,420,Mercedes-Benz,A-CLAss,69000.0,2014,3,122.0,0,petrol,1.6,1,1,0,1,0,0,Germany
421,421,Toyota,Hilux Vigo,135000.0,2015,2,171.0,1,diesel,3.0,0,1,0,0,0,0,Japan
422,422,Ford,Edge,84600.0,2016,2,285.0,0,petrol,3.5,1,1,0,0,0,0,United States
423,423,Nissan,Sentra,59000.0,2020,2,124.0,0,petrol,1.8,0,0,0,0,0,0,Japan
424,424,Mitsubishi,L200,50000.0,2011,5,136.0,1,diesel,2.5,1,1,0,1,0,0,Japan
425,425,Citroen,C4,63900.0,2020,1,130.0,0,petrol,1.2,0,0,0,0,0,0,France
426,426,Mazda,CX-5,92000.0,2017,1,165.0,0,petrol,2.0,0,1,1,0,0,0,Japan
427,427,Nissan,Qashqai,74900.0,2019,1,160.0,0,petrol,1.3,0,1,1,0,1,1,Japan
428,428,Chevrolet,Traverse,134500.0,2018,1,281.0,0,electric,3.6,0,0,0,0,0,0,United States
429,429,Peugeot,3008,97990.0,2019,1,130.0,0,diesel,1.5,0,1,1,1,0,0,France
430,430,Nissan,Qashqai,86031.0,2017,1,115.0,0,petrol,1.2,0,1,1,1,0,0,Japan
431,431,Audi,SQ5,229900.0,2019,2,354.0,1,petrol,3.0,1,1,1,0,0,0,Germany
432,432,Kia,Sportage,119600.0,2021,1,155.0,0,petrol,2.0,1,1,1,0,0,0,South Korea
433,433,Nissan,Qashqai,85000.0,2021,1,160.0,0,petrol,1.3,0,1,1,0,1,1,Japan
434,434,Kia,Niro Hybrid,100000.0,2021,1,141.0,0,hybrid,1.6,0,0,1,0,1,1,South Korea
435,435,Volvo,S60,199000.0,2021,1,390.0,0,petrol,2.0,0,1,1,0,1,1,Sweden
436,436,Hyundai,Accent/i25,78000.0,2020,1,123.0,0,petrol,1.6,1,0,1,0,0,0,South Korea
437,437,Peugeot,5008,91900.0,2019,2,130.0,0,diesel,1.5,0,1,1,1,0,0,France
438,438,Mitsubishi,ASX,66800.0,2019,1,150.0,0,petrol,2.0,1,1,1,0,0,0,Japan
439,439,Citroen,C5,149900.0,2023,1,130.0,0,petrol,1.2,0,0,1,0,1,1,France
440,440,Hyundai,i25,36000.0,2016,3,124.0,0,petrol,1.6,1,0,0,0,0,0,South Korea
441,441,Skoda,Kodiaq,148000.0,2021,2,150.0,0,diesel,2.0,1,0,0,0,0,0,Czech Republic
442,442,Porsche,Cayenne,550000.0,2022,1,340.0,1,petrol,3.0,1,0,0,0,0,0,Germany
443,443,Hyundai,Ioniq,83000.0,2018,2,141.0,0,hybrid,1.6,0,0,1,1,0,0,South Korea
444,444,Mercedes-Benz,ML CLAss,112000.0,2015,1,258.0,1,diesel,3.0,1,1,1,0,0,0,Germany
445,445,Hyundai,Sonata Hybrid,70000.0,2016,3,154.0,0,hybrid,2.0,0,0,1,0,1,1,South Korea
446,446,Mercedes-Benz,C-CLAss,350000.0,2021,3,258.0,0,petrol,2.0,0,1,1,0,1,1,Germany
447,447,Mitsubishi,Outlander PHEV,127300.0,2020,1,135.0,1,hybrid,2.4,0,1,0,0,1,1,Japan
448,448,Mitsubishi,Lancer,12500.0,2008,3,143.0,0,petrol,1.8,1,0,0,0,0,0,Japan
449,449,Volvo,XC90,165000.0,2016,1,320.0,1,petrol,2.0,1,1,0,0,1,1,Sweden
450,450,Toyota,Corolla,95000.0,2021,1,125.0,0,petrol,1.5,0,1,1,0,1,1,Japan
451,451,BMW,7 Series,218000.0,2017,3,326.0,0,petrol,3.0,1,1,0,1,0,0,Germany
452,452,Mercedes-Benz,GLC,326200.0,2022,2,255.0,1,petrol,2.0,1,1,1,0,0,0,Germany
453,453,Skoda,Superb,50000.0,2015,2,150.0,0,petrol,1.4,0,1,1,0,1,1,Czech Republic
454,454,Mercedes-Benz,Viano,57900.0,2012,3,224.0,0,diesel,3.0,1,0,0,0,0,0,Germany
455,455,Toyota,C-HR,98800.0,2019,1,98.0,0,hybrid,1.8,0,1,1,0,1,1,Japan
456,456,Subaru,Forester,114900.0,2019,1,182.0,1,petrol,2.5,1,1,0,0,1,1,Japan
457,457,Land Rover,Range Rover Evoque,269000.0,2021,3,200.0,1,hybrid,1.5,0,0,1,0,1,1,United Kingdom
458,458,Skoda,Superb,120000.0,2021,1,190.0,0,petrol,2.0,0,1,1,0,1,1,Czech Republic
459,459,Skoda,Octavia,3000.0,2017,3,150.0,0,diesel,2.0,1,1,0,1,0,0,Czech Republic
460,460,Mercedes-Benz,SLK,125000.0,2012,10,204.0,0,petrol,1.8,1,1,0,0,0,0,Germany
461,461,Subaru,XV,49900.0,2018,1,156.0,1,petrol,2.0,0,1,1,1,0,0,Japan
462,462,Kia,Sportage,67000.0,2018,1,155.0,0,petrol,2.0,1,1,1,0,0,0,South Korea
463,463,Jeep,Grand Cherokee,9000.0,2015,2,282.0,1,petrol,3.6,1,1,0,0,0,0,United States
464,464,Jeep,Grand Cherokee,107800.0,2016,1,282.0,1,petrol,3.6,1,1,0,0,0,0,United States
465,465,Peugeot,3008,112000.0,2021,1,130.0,0,petrol,1.2,0,1,1,1,0,0,France
466,466,Nissan,Qashqai,106300.0,2020,1,160.0,0,petrol,1.3,0,1,1,1,0,0,Japan
467,467,Honda,CR-V,26800.0,2009,2,150.0,1,petrol,2.0,1,1,0,0,0,0,Japan
468,468,Mitsubishi,ASX,98500.0,2021,1,150.0,0,petrol,2.0,0,1,1,1,0,0,Japan
469,469,Skoda,Superb,118000.0,2018,2,180.0,0,petrol,1.8,0,1,1,1,0,0,Czech Republic
470,470,Suzuki,Ignis,59900.0,2018,1,90.0,0,petrol,1.2,0,1,1,1,0,0,Japan
471,471,Mazda,CX-5,109900.0,2020,3,165.0,0,petrol,2.0,0,1,1,1,0,0,Japan
472,472,Skoda,Octavia,2400.0,2017,2,180.0,0,petrol,1.8,1,0,0,0,0,0,Czech Republic
473,473,BMW,X3,270000.0,2019,1,354.0,1,petrol,3.0,1,1,1,0,0,0,Germany
474,474,MG,EHS PHEV,137000.0,2022,1,258.0,0,hybrid,1.5,1,0,0,0,0,0,United Kingdom
475,475,Audi,Q7,132000.0,2015,4,245.0,1,diesel,3.0,1,1,0,0,0,0,Germany
476,476,Kia,Picanto,85000.0,2023,1,84.0,0,petrol,1.2,0,1,1,1,0,0,South Korea
477,477,Subaru,XV,69475.0,2016,1,150.0,1,petrol,2.0,0,1,1,1,0,0,Japan
478,478,Hyundai,i30,15250.0,2009,3,126.0,0,petrol,1.6,1,0,0,0,0,0,South Korea
479,479,Chevrolet,Equinox,120000.0,2021,1,170.0,0,electric,1.5,1,1,1,0,0,0,United States
480,480,Mazda,CX-5,57000.0,2014,3,155.0,0,petrol,2.0,1,1,0,1,0,0,Japan
481,481,Hyundai,Sonata Hybrid,80000.0,2019,3,154.0,0,hybrid,2.0,0,1,1,0,0,0,South Korea
482,482,Chevrolet,Traverse,52000.0,2014,2,281.0,0,electric,3.6,1,0,0,0,0,0,United States
483,483,Kia,Picanto,27900.0,2014,3,85.0,0,petrol,1.2,1,0,0,0,0,0,South Korea
484,484,Skoda,Fabia,45000.0,2015,2,110.0,0,petrol,1.2,1,0,0,1,0,0,Czech Republic
485,485,Peugeot,2008,2500.0,2019,2,110.0,0,petrol,1.2,1,0,1,1,0,0,France
486,486,Kia,Picanto,28000.0,2012,3,85.0,0,petrol,1.2,0,1,0,0,0,0,South Korea
487,487,Ford,Mustang,215000.0,2022,2,310.0,0,petrol,2.3,1,1,1,0,0,0,United States
488,488,Toyota,Corolla Hybrid,100900.0,2020,1,98.0,0,petrol,1.8,1,1,0,1,0,0,Japan
489,489,Mitsubishi,L200,179000.0,2021,2,150.0,1,diesel,2.3,1,1,1,0,0,0,Japan
490,490,Nissan,Qashqai,91378.0,2018,1,115.0,0,petrol,1.2,0,1,1,1,0,0,Japan
491,491,Kia,Sportage,103900.0,2021,1,177.0,0,petrol,1.6,1,1,1,0,0,0,South Korea
492,492,Porsche,Cayenne,129000.0,2013,4,420.0,1,petrol,4.8,1,0,0,0,0,0,Germany
493,493,Toyota,Corolla Hybrid,95500.0,2019,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,Japan
494,494,Suzuki,Alto,17000.0,2014,3,67.0,0,petrol,1.0,1,0,0,1,0,0,Japan
495,495,Kia,Seltos,128500.0,2022,1,149.0,0,petrol,2.0,0,1,1,0,0,0,South Korea
496,496,Jeep,Grand Cherokee,122800.0,2017,1,282.0,1,petrol,3.6,1,1,1,0,0,0,United States
497,497,Seat,Atka,89900.0,2020,1,150.0,0,petrol,1.5,0,1,1,0,1,1,Spain
498,498,Skoda,Superb,82900.0,2018,2,180.0,0,petrol,1.8,0,1,1,1,0,0,Czech Republic
499,499,Citroen,C3,71791.0,2020,1,110.0,0,petrol,1.2,1,1,1,0,0,0,France
500,500,Mercedes-Benz,A-CLAss,229000.0,2022,1,160.0,0,hybrid,1.3,1,0,0,1,1,1,Germany
501,501,Nissan,X-Trail,105000.0,2019,1,150.0,0,diesel,1.7,0,1,1,1,0,0,Japan
