,brand,model,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,cruise_control
11550,Mercedes-Benz,E CLASS,175000.0,2019,1,184.0,0,petrol,2.0,1,1,1,0,0
11551,Skoda,SUPERB,54000.0,2015,2,150.0,0,petrol,1.4,0,1,0,0,1
11552,Skoda,SUPERB,107000.0,2018,1,180.0,0,petrol,1.8,0,1,1,1,0
11553,Infiniti,QX60,10000.0,2020,1,295.0,1,petrol,3.5,1,1,0,0,1
11554,Renault,TRAFIC,35000.0,2013,4,115.0,0,diesel,2.0,0,0,0,0,0
11555,Suzuki,ALTO,9500.0,2010,3,67.0,0,petrol,1.0,0,0,0,0,0
11556,Hyundai,I30,19000.0,2010,4,126.0,0,petrol,1.6,0,0,0,0,0
11557,Skoda,FABIA SPICE,38000.0,2018,2,110.0,0,petrol,1.0,0,0,0,0,0
11558,Seat,LEON,60000.0,2015,6,180.0,0,petrol,1.8,0,0,0,0,0
11559,Renault,MASTER,35000.0,2014,3,150.0,0,diesel,3.5,0,0,0,0,0
11560,Mazda,3,20000.0,2008,3,105.0,0,petrol,1.6,0,0,0,0,0
11561,Nissan,ALMERA,1000.0,2001,3,116.0,0,petrol,1.8,0,0,0,0,0
11562,Citroen,JUMPY SHORTMEDIUM,12000.0,2012,2,90.0,0,diesel,1.6,0,0,0,0,0
11563,Suzuki,SX4,17000.0,2010,3,119.0,0,petrol,1.6,0,0,0,0,0
11564,Toyota,COROLLA,95000.0,2019,1,98.0,0,petrol,1.8,0,0,0,0,0
11565,Renault,LATITUD,18000.0,2013,5,175.0,0,diesel,2.0,0,0,0,0,0
11566,Nissan,JUKE,39000.0,2015,1,117.0,0,petrol,1.6,1,1,0,0,0
11567,Toyota,HILUX,75900.0,2011,1,144.0,1,diesel,2.5,1,1,0,0,0
11568,Volkswagen,SCIROCCO,36000.0,2010,4,160.0,0,petrol,1.4,1,1,0,1,0
11569,Mercedes-Benz,E CLASS,349900.0,2021,1,194.0,0,diesel,2.0,0,1,0,1,0
11570,Land Rover,ROVER RANGE EVOQUE,339000.0,2022,1,200.0,1,hybrid,1.5,1,0,1,1,0
11571,Hyundai,I10,15000.0,2012,3,69.0,0,petrol,1.1,1,0,0,1,0
11572,Toyota,COROLLA,6000.0,2021,1,98.0,0,hybrid,1.8,0,0,0,1,1
11573,Mitsubishi,ASX,77900.0,2020,1,150.0,0,petrol,2.0,0,1,1,1,0
11574,Land Rover,DISCOVERY SPORT,129000.0,2017,3,150.0,1,diesel,2.0,0,1,1,0,0
11575,Skoda,SUPERB,77000.0,2016,6,180.0,0,petrol,1.8,0,1,1,1,0
11576,Chevrolet,SILVERADO 2500,99000.0,2018,1,445.0,1,diesel,6.6,1,0,0,0,0
11577,Volkswagen,TRANSPORTER,95000.0,2017,1,102.0,0,diesel,2.0,1,0,0,1,0
11578,Renault,KEDGAR,62000.0,2018,2,110.0,0,diesel,1.5,0,0,0,0,0
11579,Ford,FOCUS,1000.0,2013,4,125.0,0,petrol,1.6,0,0,0,0,0
11580,Mazda,2,16000.0,2008,4,103.0,0,petrol,1.5,0,0,0,0,0
11581,Hyundai,SANTA FE,25000.0,2008,3,189.0,1,petrol,2.7,0,0,0,0,0
11582,Isuzu,2X4 DMAX,69000.0,2012,3,163.0,0,diesel,2.5,0,0,0,0,0
11583,Nissan,X-TRAIL,96000.0,2018,2,130.0,0,diesel,1.6,0,0,0,0,0
11584,Mercedes-Benz,E CLASS,330000.0,2020,1,194.0,0,diesel,2.0,0,0,0,0,0
11585,Chevrolet,SPARK,15000.0,2014,3,68.0,0,electric,1.0,0,0,0,0,0
11586,Fiat,PUNTO GRANDE GENERATION III,9999.0,2011,4,77.0,0,petrol,1.4,0,0,0,0,0
11587,Kia,NIRO HYBRID,92000.0,2019,1,141.0,0,hybrid,1.6,0,0,0,0,0
11588,Kia,PICANTO,70000.0,2019,1,84.0,0,petrol,1.2,0,0,0,0,0
11589,Chery,FX,123000.0,2023,1,186.0,0,petrol,1.6,0,0,0,0,0
11590,Kia,PICANTO,26500.0,2014,4,85.0,0,petrol,1.2,0,0,0,0,0
11591,Skoda,SUPERB,202000.0,2021,1,156.0,0,hybrid,1.4,0,0,0,0,0
11592,Nissan,MICRA,23000.0,2015,3,80.0,0,petrol,1.2,1,0,0,0,0
11593,Toyota,LAND CRUISER,170000.0,2015,2,190.0,1,diesel,3.0,1,1,0,0,0
11594,Peugeot,3008,114990.0,2019,1,130.0,0,diesel,1.5,0,1,0,0,1
11595,Citroen,BERLINGO,84900.0,2021,1,130.0,0,diesel,1.5,1,0,1,1,0
11596,Kia,CARNIVAL,144900.0,2020,1,276.0,0,petrol,3.3,0,1,0,0,1
11597,Kia,NIRO HYBRID,107000.0,2020,1,141.0,0,hybrid,1.6,0,1,0,1,0
11598,Toyota,YARIS,2000.0,2005,2,87.0,0,petrol,1.3,0,0,0,0,0
11599,Kia,PICANTO,37000.0,2013,2,85.0,0,petrol,1.2,0,0,0,0,0
11600,Honda,HRV,89000.0,2021,2,131.0,0,petrol,1.5,0,0,0,0,0
11601,Kia,PICANTO,70000.0,2020,2,84.0,0,petrol,1.2,0,0,0,0,0
11602,Hyundai,SONATA HYBRID,148000.0,2021,1,192.0,0,hybrid,2.0,0,0,0,0,0
11603,Hyundai,ELANTRA,83900.0,2020,2,127.0,0,petrol,1.6,0,0,0,0,0
11604,Seat,IBIZA,13500.0,2010,2,105.0,0,diesel,1.6,0,0,0,0,0
11605,BMW,3 SERIES,124000.0,2018,2,252.0,0,hybrid,2.0,0,0,0,0,0
11606,Subaru,FORESTER,13000.0,2007,4,158.0,1,petrol,2.0,0,0,0,0,0
11607,Kia,OPTIMA,35000.0,2016,2,141.0,0,diesel,1.7,0,0,0,0,0
11608,Toyota,AURIS HYBRID,36500.0,2013,1,99.0,0,hybrid,1.8,0,0,0,0,0
11609,MINI,JCW,140000.0,2017,2,231.0,0,petrol,2.0,0,0,0,0,0
11610,Ford,FOCUS,10000.0,2013,3,125.0,0,petrol,1.6,0,0,0,0,0
11611,Hyundai,I10,25000.0,2015,1,66.0,0,petrol,1.0,0,0,0,1,0
11612,Kia,PICANTO,59900.0,2020,2,84.0,0,petrol,1.2,1,0,1,0,0
11613,Isuzu,4X4 DMAX,79900.0,2012,3,163.0,1,diesel,2.5,1,1,1,0,0
11614,Toyota,LAND CRUISER,119000.0,2009,7,173.0,1,diesel,3.0,1,0,0,0,0
11615,Mercedes-Benz,GL,207500.0,2016,2,333.0,1,petrol,3.0,1,1,0,0,0
11616,Hyundai,I10,15000.0,2009,4,87.0,0,petrol,1.2,1,0,0,0,0
11617,Hyundai,IONIQ,76800.0,2018,2,141.0,0,hybrid,1.6,0,0,0,0,0
11618,Volvo,S60,153000.0,2020,2,390.0,0,petrol,2.0,0,0,0,0,0
11619,Mazda,CX5,43500.0,2012,3,155.0,0,petrol,2.0,0,0,0,0,0
11620,Fiat,PANDA,9000.0,2017,1,69.0,0,petrol,1.2,0,0,0,0,0
11621,Hyundai,SONATA HYBRID,69999.0,2016,2,154.0,0,hybrid,2.0,0,0,0,0,0
11622,Toyota,COROLLA,110000.0,2019,1,98.0,0,petrol,1.8,0,0,0,0,0
11623,Ford,EXPLORER,165000.0,2019,2,290.0,1,petrol,3.5,0,0,0,0,0
11624,Jeep,GRAND CHEROKEE,109000.0,2015,2,282.0,1,petrol,3.6,0,0,0,0,0
11625,Porsche,CAYENNE,410000.0,2018,2,462.0,1,hybrid,3.0,0,0,0,0,0
11626,Kia,RIO,19500.0,2014,5,109.0,0,petrol,1.4,0,0,0,0,0
11627,Hyundai,IONIQ,65000.0,2018,2,141.0,0,hybrid,1.6,0,0,0,0,0
11628,Porsche,CAYENNE,469900.0,2021,1,340.0,1,hybrid,3.0,1,0,0,0,0
11629,Skoda,RAPID,35000.0,2014,1,122.0,0,petrol,1.4,1,1,0,1,0
11630,Mercedes-Benz,C,153000.0,2016,1,211.0,0,petrol,2.0,0,1,1,1,0
11631,Audi,A7,265000.0,2019,1,340.0,1,petrol,3.0,1,0,0,0,0
11632,Hyundai,I35,46000.0,2015,2,132.0,0,petrol,1.6,0,0,0,0,0
11633,Mercedes-Benz,C-CLASS,23000.0,2011,3,136.0,0,diesel,2.1,0,0,0,0,0
11634,Infiniti,Q50,85000.0,2015,4,211.0,0,petrol,2.0,0,0,0,0,0
11635,Nissan,MICRA,20000.0,2014,2,80.0,0,petrol,1.2,0,0,0,0,0
11636,Hyundai,I30CW,16000.0,2011,5,126.0,0,petrol,1.6,0,0,0,0,0
11637,Mercedes-Benz,CLA,256000.0,2021,1,160.0,0,hybrid,1.3,0,0,0,0,0
11638,Audi,Q5,53000.0,2011,2,211.0,1,petrol,2.0,0,0,0,0,0
11639,Kia,SPORTAGE,113000.0,2020,2,177.0,0,petrol,1.6,0,0,0,0,0
11640,Chevrolet,MALIBU,38000.0,2016,2,160.0,0,electric,1.5,0,0,0,0,0
11641,Toyota,CHR,106000.0,2019,2,98.0,0,hybrid,1.8,0,0,0,0,0
11642,Toyota,RAV4,4000.0,2009,3,152.0,1,petrol,2.0,0,0,0,0,0
11643,Toyota,LAND CRUISER PARDO,44000.0,1999,10,125.0,1,diesel,3.0,0,0,0,0,0
11644,Land Rover,DISCOVERY 4,205000.0,2016,2,210.0,1,diesel,3.0,0,0,0,0,0
11645,Hyundai,I30,9000.0,2008,2,126.0,0,petrol,1.6,0,0,0,0,0
11646,Toyota,COROLLA,10500.0,2007,2,110.0,0,petrol,1.6,1,0,0,0,0
11647,Citroen,BERLINGO,79999.0,2019,1,130.0,0,diesel,1.5,0,0,1,1,0
11648,Mercedes-Benz,G,1642000.0,2023,1,585.0,1,petrol,4.0,0,1,0,0,1
11649,Nissan,X-TRAIL,86000.0,2017,2,130.0,0,diesel,1.6,0,1,1,1,0
11650,Audi,R8,980000.0,2021,1,540.0,0,petrol,5.2,1,1,0,0,0
11651,Seat,ARONA,76000.0,2019,2,115.0,0,petrol,1.0,0,1,0,0,1
11652,Peugeot,2008,41000.0,2017,2,110.0,0,petrol,1.2,0,1,1,1,0
11653,Mercedes-Benz,GL,495000.0,2022,1,255.0,1,petrol,2.0,1,0,1,0,0
11654,Hyundai,I30CW,14950.0,2011,3,126.0,0,petrol,1.6,1,0,0,0,0
11655,Hyundai,I10,15990.0,2011,2,87.0,0,petrol,1.2,1,0,0,0,0
11656,Hyundai,ELANTRA,45900.0,2016,2,127.0,0,petrol,1.6,1,0,1,0,0
11657,Hyundai,I25,24900.0,2012,3,124.0,0,petrol,1.6,0,0,0,0,0
11658,Toyota,HIGHLANDER,152000.0,2018,1,306.0,1,hybrid,3.5,0,0,0,0,0
11660,Mazda,3,5000.0,2005,6,105.0,0,petrol,1.6,0,0,0,0,0
11661,Ford,F350,105000.0,2018,4,440.0,1,diesel,6.7,0,0,0,0,0
11662,Opel,MOCHA,34000.0,2016,2,140.0,0,petrol,1.4,0,0,0,0,0
11663,Toyota,YARIS,101000.0,2021,2,92.0,0,petrol,1.5,0,0,0,0,0
11664,Renault,MEGANE,67000.0,2018,1,110.0,0,diesel,1.5,0,0,0,0,0
11665,Hyundai,H1,15500.0,2007,3,105.0,0,diesel,2.5,0,0,0,0,0
11666,Audi,A3,37000.0,2006,10,200.0,0,petrol,2.0,0,0,0,0,0
11667,Isuzu,4X4 DMAX,200000.0,2021,1,163.0,1,diesel,1.9,0,0,0,0,0
11668,Alfa Romeo,ROMEO,30000.0,2012,4,170.0,0,petrol,1.4,0,0,0,0,0
11669,Mitsubishi,OUTLANDER,100000.0,2018,2,121.0,1,hybrid,2.0,0,0,0,0,0
11670,Mazda,CX5,118000.0,2020,1,165.0,0,petrol,2.0,0,0,0,0,0
11671,Citroen,C4,21500.0,2017,0,110.0,0,petrol,1.2,1,1,0,1,0
11672,Hyundai,I10,16000.0,2015,3,66.0,0,petrol,1.0,1,0,0,1,0
11673,Skoda,RAPID,59000.0,2019,1,110.0,0,petrol,1.0,1,0,1,1,0
11674,Nissan,SENTRA,75000.0,2021,0,149.0,0,petrol,2.0,0,1,0,0,1
11675,Nissan,ALTIMA,67000.0,2018,2,182.0,0,petrol,2.5,1,1,1,0,0
11676,Audi,Q2,119000.0,2019,1,150.0,0,petrol,1.5,0,1,0,0,1
11677,Seat,ARONA,65900.0,2018,1,115.0,0,petrol,1.0,0,1,0,0,1
11678,Infiniti,Q50,82000.0,2018,2,211.0,0,petrol,2.0,0,1,1,1,0
11679,Fiat,PANDA,8000.0,2011,3,69.0,0,petrol,1.2,1,0,0,0,0
11680,Ford,EXPLORER,99000.0,2015,2,290.0,0,petrol,3.5,1,1,0,0,0
11681,BMW,3 SERIES,5900.0,2022,2,156.0,0,petrol,2.0,0,1,0,0,1
11682,Audi,SQ5,214900.0,2018,2,354.0,1,petrol,3.0,1,1,1,0,0
11683,Citroen,C3,44000.0,2017,2,110.0,0,petrol,1.2,0,0,0,0,0
11684,Kia,PICANTO,58000.0,2017,1,84.0,0,petrol,1.2,0,0,0,0,0
11685,Opel,CORSA,15000.0,2015,2,100.0,0,petrol,1.4,0,0,0,0,0
11686,Cupra,FORMENTOR,203000.0,2021,1,310.0,1,petrol,2.0,0,0,0,0,0
11687,Jeep,WRANGLER,280000.0,2020,2,270.0,1,petrol,2.0,0,0,0,0,0
11688,Volkswagen,GOLF,105000.0,2016,5,220.0,0,petrol,2.0,0,0,0,0,0
11689,Chevrolet,CAPTIVA,34000.0,2015,2,182.0,0,electric,2.4,0,0,0,0,0
11690,Renault,CLIO,34500.0,2018,2,90.0,0,diesel,1.5,0,0,0,0,0
11691,Toyota,CAMRY,3000.0,2006,3,156.0,0,petrol,2.4,0,0,0,0,0
11692,Nissan,X-TRAIL,112000.0,2019,2,130.0,0,diesel,1.6,0,0,0,0,0
11693,Peugeot,3008,109000.0,2020,2,180.0,0,petrol,1.6,0,0,0,0,0
11694,Toyota,PRIUS,34000.0,2011,2,99.0,0,hybrid,1.8,0,0,0,0,0
11695,Chevrolet,SPARK,47500.0,2018,1,98.0,0,electric,1.4,0,0,0,0,0
11696,Renault,MEGANE,49990.0,2018,2,110.0,0,diesel,1.5,1,0,1,1,0
11697,Audi,Q2,115000.0,2019,1,116.0,0,petrol,1.0,0,1,0,0,1
11698,Mazda,2,50900.0,2018,2,112.0,0,petrol,1.5,1,1,0,0,0
11699,Suzuki,VITRA,69000.0,2017,2,120.0,1,petrol,1.6,0,1,1,1,0
11700,Land Rover,ROVER RANGE SPORT,229000.0,2016,2,306.0,1,diesel,3.0,1,0,0,0,0
11701,Buick,RENDEZVOUS,11000.0,2006,5,195.0,1,petrol,3.5,1,1,0,0,0
11702,Subaru,XV,102000.0,2020,1,152.0,1,petrol,2.0,0,1,0,0,1
11703,Renault,CLIO,25000.0,2016,3,118.0,0,petrol,1.2,0,1,0,0,0
11704,Hyundai,IONIQ,98000.0,2020,1,141.0,0,hybrid,1.6,1,1,0,0,0
11705,BMW,3 SERIES,64900.0,2012,6,184.0,0,petrol,2.0,1,1,0,1,0
11706,Subaru,XV,90000.0,2019,1,156.0,1,petrol,2.0,0,1,0,0,1
11707,Cadillac,XT5,99000.0,2017,2,310.0,0,petrol,3.6,1,1,1,0,0
11708,Jeep,WRANGLER,169900.0,2010,4,196.0,1,petrol,3.8,0,0,0,0,0
11709,Mitsubishi,LANCER,2000.0,2011,2,109.0,0,petrol,1.5,0,0,0,0,0
11710,Opel,ASTRA,22000.0,2016,2,140.0,0,petrol,1.4,0,0,0,0,0
11711,Hyundai,I20,103000.0,2023,2,100.0,0,petrol,1.0,0,0,0,0,0
11712,Suzuki,SWIFT,18000.0,2009,2,101.0,0,petrol,1.5,0,0,0,0,0
11713,Mazda,2,19000.0,2010,3,103.0,0,petrol,1.5,0,0,0,0,0
11714,Hyundai,I20,21500.0,2013,2,100.0,0,petrol,1.4,0,0,0,0,0
11715,Jeep,WRANGLER,130000.0,2008,1,196.0,1,petrol,3.8,0,0,0,0,0
11716,Subaru,XV,54900.0,2016,2,114.0,1,petrol,1.6,0,0,0,0,0
11717,Renault,CLIO,20000.0,2013,4,120.0,0,petrol,1.2,0,0,0,0,0
11718,Jeep,GRAND CHEROKEE,225000.0,2021,1,286.0,1,petrol,3.6,0,0,0,0,0
11719,Volkswagen, POLO,12000.0,2008,2,80.0,0,petrol,1.4,0,0,0,0,0
11720,Nissan,JUKE,27000.0,2013,2,117.0,0,petrol,1.6,0,0,0,0,0
11721,Suzuki,SX4,2300.0,2010,3,119.0,0,petrol,1.6,0,0,0,0,0
11722,Mercedes-Benz,SPRINTER,180000.0,2023,0,190.0,0,diesel,2.0,0,0,0,0,0
11723,Citroen,C4,39900.0,2019,2,130.0,0,petrol,1.2,0,1,0,0,1
11724,BMW,3 SERIES,149000.0,2018,3,252.0,0,hybrid,2.0,0,1,0,0,1
11725,Mazda,3,36900.0,2014,2,120.0,0,petrol,1.5,1,1,0,0,0
11726,Toyota,COROLLA,90000.0,2019,2,98.0,0,petrol,1.8,0,1,0,0,1
11727,Citroen,BERLINGO,73500.0,2020,1,100.0,0,diesel,1.5,1,0,1,1,0
11728,Hyundai,I10,69850.0,2018,1,87.0,0,petrol,1.2,0,0,0,0,0
11729,Hyundai,I20,20000.0,2014,2,100.0,0,petrol,1.4,0,0,0,0,0
11730,Toyota,HILUX,11369.0,1999,1,83.0,0,diesel,2.4,0,0,0,0,0
11731,Skoda,KODIAQ,140000.0,2020,1,150.0,0,petrol,1.5,0,0,0,0,0
11732,Chevrolet,SPARK,38000.0,2017,2,98.0,0,electric,1.4,0,0,0,0,0
11733,Opel,CORSA,29000.0,2017,2,90.0,0,petrol,1.4,0,0,0,0,0
11734,Toyota,COROLLA,89900.0,2019,2,98.0,0,petrol,1.8,0,0,0,0,0
11735,Subaru,FORESTER,25500.0,2009,2,150.0,1,petrol,2.0,0,0,0,0,0
11736,Mitsubishi,OUTLANDER,86000.0,2017,2,150.0,0,petrol,2.0,0,0,0,0,0
11737,Kia,STONIC,100000.0,2022,1,100.0,0,petrol,1.4,0,0,0,0,0
11738,Kia,SPORTAGE,109000.0,2020,2,177.0,0,petrol,1.6,0,0,0,0,0
11739,Renault,KEDGAR,80000.0,2019,2,110.0,0,diesel,1.5,0,0,0,0,0
11740,Nissan,X-TRAIL,81000.0,2017,3,130.0,0,diesel,1.6,0,0,0,0,0
11741,Kia,PICANTO,56000.0,2019,2,84.0,0,petrol,1.2,0,0,0,0,0
11742,Mitsubishi,LANCER,13900.0,2008,5,140.0,0,petrol,1.8,0,0,0,0,0
11743,Kia,STONIC,67000.0,2019,2,120.0,0,petrol,1.0,0,0,0,0,0
11744,Isuzu,2X4 DMAX,42500.0,2010,2,136.0,0,diesel,2.5,0,0,0,0,0
11745,Suzuki,BELNO,35500.0,2019,2,90.0,0,petrol,1.2,0,0,0,0,0
11746,Mercedes-Benz,CLA,143000.0,2019,2,122.0,0,petrol,1.6,1,1,0,1,0
11747,Hyundai,I35,24000.0,2013,3,132.0,0,petrol,1.6,1,0,0,0,0
11748,Volkswagen,PASSAT,40000.0,2014,2,160.0,0,petrol,1.8,1,1,0,0,0
11749,Hyundai,I30,45900.0,2014,3,135.0,0,petrol,1.6,1,0,0,0,0
11750,Toyota,COROLLA,99500.0,2019,1,98.0,0,hybrid,1.8,0,1,0,0,1
11751,Fiat,DOBLO,67000.0,2021,1,105.0,0,diesel,1.6,1,0,1,1,0
11752,BMW,3 SERIES,157000.0,2019,1,252.0,0,hybrid,2.0,1,0,1,0,1
11753,Mercedes-Benz,E CLASS,40000.0,2021,1,258.0,0,petrol,2.0,0,0,1,0,1
11754,Volkswagen, POLO,3000.0,2012,4,105.0,0,petrol,1.2,1,0,0,0,0
11755,Toyota,COROLLA,14000.0,2008,3,124.0,0,petrol,1.6,0,0,0,0,0
11756,Daihatsu,SIRION,10000.0,2007,3,87.0,0,petrol,1.3,0,0,0,0,0
11757,Hyundai,I20,17000.0,2009,3,100.0,0,petrol,1.4,0,0,0,0,0
11758,Skoda,RAPID,43800.0,2017,3,125.0,0,petrol,1.4,0,0,0,0,0
11759,Toyota,LAND CRUISER,65000.0,2005,10,173.0,1,diesel,3.0,0,0,0,0,0
11760,Hyundai,IONIQ,65500.0,2018,2,141.0,0,hybrid,1.6,0,0,0,0,0
11761,Mazda,3,37000.0,2014,2,120.0,0,petrol,1.5,0,0,0,0,0
11762,Toyota,CHR,140000.0,2022,1,98.0,0,hybrid,1.8,0,0,0,0,0
11763,Nissan,QASHQAI,28000.0,2009,2,140.0,1,petrol,2.0,0,0,0,0,0
11764,Audi,A3,120000.0,2016,2,180.0,0,petrol,1.8,0,0,0,0,0
11765,Audi,A5,2000.0,2013,3,170.0,0,petrol,1.8,0,0,0,0,0
11766,Volkswagen,JETTA,21000.0,2013,4,105.0,0,petrol,1.2,0,0,0,0,0
11767,Hyundai,I10,27500.0,2015,2,66.0,0,petrol,1.0,1,1,0,0,0
11768,Hyundai,I30,46650.0,2015,2,135.0,0,petrol,1.6,1,0,0,0,0
11769,Mazda,CX5,125000.0,2021,1,165.0,0,petrol,2.0,0,1,0,0,1
11770,Ford,F350,112000.0,2019,2,440.0,1,diesel,6.7,1,0,0,0,0
11771,Citroen,BERLINGO,40000.0,2018,2,75.0,0,diesel,1.6,1,0,1,1,0
11772,Seat,LEON,55555.0,2015,4,180.0,0,petrol,1.8,1,1,0,1,0
11773,Toyota,COROLLA,107900.0,2019,1,98.0,0,hybrid,1.8,0,1,0,0,1
11774,Volvo,S60,119900.0,2017,3,367.0,1,petrol,2.0,1,1,0,0,0
11775,Chevrolet,SPARK,56000.0,2018,1,98.0,0,electric,1.4,0,0,0,0,0
11776,Subaru,BRZ,225000.0,2023,1,228.0,0,petrol,2.4,0,0,0,0,0
11777,Mitsubishi,L200,174000.0,2021,1,150.0,1,diesel,2.3,0,0,0,0,0
11778,Honda,CIVIC,5800.0,2004,3,110.0,0,petrol,1.6,0,0,0,0,0
11779,Skoda,OCTAVIA,2000.0,2013,3,105.0,0,petrol,1.2,0,0,0,0,0
11780,Mazda,6,5990.0,2007,4,147.0,0,petrol,2.0,0,0,0,0,0
11781,Toyota,AVENSIS,27000.0,2012,2,152.0,0,petrol,2.0,0,0,0,0,0
11782,Hyundai,I30,23850.0,2013,3,135.0,0,petrol,1.6,0,0,0,0,0
11783,Hyundai,TUCSON,64900.0,2016,2,132.0,0,petrol,1.6,0,0,0,0,0
11784,Hyundai,I25,39000.0,2016,2,124.0,0,petrol,1.6,0,0,0,0,0
11785,Hyundai,I20,74000.0,2020,2,100.0,0,petrol,1.0,0,0,0,0,0
11786,Lexus,CT200H,70000.0,2015,3,99.0,0,hybrid,1.8,0,0,0,0,0
11787,Volkswagen,GOLF,30000.0,2013,1,105.0,0,petrol,1.2,0,0,0,0,0
11788,Mitsubishi,OUTLANDER,75000.0,2015,2,150.0,1,petrol,2.0,0,0,0,0,0
11789,Mazda,CX5,75000.0,2015,3,165.0,0,petrol,2.0,0,0,0,0,0
11790,Hyundai,I10,19500.0,2013,3,87.0,0,petrol,1.2,1,0,0,0,0
11791,Skoda,OCTAVIA,35900.0,2015,2,105.0,0,petrol,1.2,1,0,0,0,0
11792,BMW,2 SERIES,89000.0,2017,3,136.0,0,petrol,1.5,0,1,1,1,0
11793,Kia,NIRO PHEV,109000.0,2020,1,105.0,0,electric,1.6,1,0,0,0,0
11794,Mercedes-Benz,SPRINTER,214000.0,2023,0,190.0,0,diesel,5.2,0,0,0,0,0
11795,Toyota,YARIS,27900.0,2012,3,99.0,0,petrol,1.3,1,0,0,1,0
11796,Skoda,SUPERB,98000.0,2017,3,280.0,1,petrol,2.0,0,1,0,0,1
11797,Renault,MASTER,48000.0,2017,1,150.0,0,diesel,3.5,1,0,0,0,0
11798,Subaru,FORESTER,149900.0,2021,1,182.0,1,petrol,2.5,1,0,1,0,1
11799,Kia,NIRO HYBRID,86000.0,2018,2,141.0,0,hybrid,1.6,0,0,0,0,0
11800,Toyota,AURIS HYBRID,69300.0,2017,2,99.0,0,hybrid,1.8,0,0,0,0,0
11801,Chevrolet,SPARK,38000.0,2016,2,98.0,0,electric,1.4,0,0,0,0,0
11802,Honda,CRV,50000.0,2013,1,155.0,1,petrol,2.0,0,0,0,0,0
11803,Kia,PICANTO,35275.0,2016,3,85.0,0,petrol,1.2,0,0,0,0,0
11804,Seat,ATKA,86000.0,2019,1,150.0,0,petrol,1.4,0,0,0,0,0
11805,Mazda,3,16500.0,2009,1,150.0,0,petrol,2.0,0,0,0,0,0
11806,Mazda,5,16000.0,2006,3,145.0,0,petrol,2.0,0,0,0,0,0
11807,Toyota,LAND CRUISER,10000.0,2018,3,177.0,1,diesel,2.8,0,0,0,0,0
11808,Nissan,X-TRAIL,129300.0,2021,1,160.0,0,petrol,1.3,0,0,0,0,0
11809,Skoda,SUPERB,12000.0,2018,2,150.0,0,petrol,1.4,0,0,0,0,0
11810,Skoda,OCTAVIA,44000.0,2014,2,105.0,0,petrol,1.2,0,0,0,0,0
11811,Opel,ASTRA,4900.0,2015,3,140.0,0,petrol,1.4,1,0,0,0,0
11812,Chevrolet,ORLANDO,32000.0,2016,2,140.0,0,electric,1.4,1,0,1,1,0
11813,Audi,A4,163000.0,2020,2,190.0,0,petrol,2.0,0,1,0,0,1
11814,Toyota,COROLLA,88500.0,2019,1,98.0,0,petrol,1.8,1,0,1,0,1
11815,Hyundai,I30CW,17990.0,2009,2,126.0,0,petrol,1.6,1,0,0,0,0
11816,Kia,NIRO PHEV,136900.0,2022,1,141.0,0,hybrid,1.6,0,0,0,0,1
11817,Mercedes-Benz,E CLASS,25000.0,2021,1,367.0,1,petrol,3.0,0,1,1,0,0
11818,Volkswagen,TIGUAN,135000.0,2020,1,150.0,0,petrol,1.5,0,1,1,1,0
11819,Toyota,CHR,79000.0,2017,1,98.0,0,hybrid,1.8,0,1,1,0,0
11820,Mazda,3,49000.0,2015,2,120.0,0,petrol,1.5,0,0,0,0,0
11821,Jeep,WRANGLER,230000.0,2020,3,272.0,1,petrol,2.0,0,0,0,0,0
11822,Mitsubishi,TRITON L200,82000.0,2016,3,154.0,0,diesel,2.4,0,0,0,0,0
11823,Toyota,RAV4,170000.0,2019,1,178.0,1,hybrid,2.5,0,0,0,0,0
11824,Kia,SPORTAGE,63000.0,2017,2,132.0,0,petrol,1.6,0,0,0,0,0
11825,Toyota,LAND CRUISER,160000.0,2008,4,173.0,1,diesel,3.0,0,0,0,0,0
11826,Kia,PICANTO,25500.0,2012,2,85.0,0,petrol,1.2,0,0,0,0,0
11827,Suzuki,VITRA,68000.0,2016,2,120.0,1,petrol,1.6,0,0,0,0,0
11828,Mercedes-Benz,C,415000.0,2023,1,211.0,0,hybrid,2.0,0,0,0,0,0
11829,Skoda,SUPERB,81900.0,2016,5,220.0,0,petrol,2.0,0,0,0,0,0
11830,Hyundai,I25,43000.0,2017,2,100.0,0,petrol,1.4,0,0,0,0,0
11831,Audi,Q5,5000.0,2014,2,177.0,1,diesel,2.0,0,0,0,0,0
11832,Dodge,RAM SHORT,158000.0,2021,1,370.0,1,diesel,6.7,1,0,0,0,0
11833,Mercedes-Benz,GL,199000.0,2017,1,211.0,1,petrol,2.0,0,1,0,0,1
11834,BMW,X5,15100.0,2017,3,258.0,1,diesel,3.0,1,1,0,1,0
11835,Mercedes-Benz,C,9500.0,2015,1,211.0,0,petrol,2.0,0,1,1,1,0
11836,Suzuki,SX4,24900.0,2011,2,119.0,0,petrol,1.6,1,1,0,0,0
11837,Seat,IBIZA,58000.0,2018,2,115.0,0,petrol,1.0,0,1,0,0,1
11838,Kia,SPORTAGE,99900.0,2021,2,177.0,0,petrol,1.6,1,1,1,0,0
11839,Abarth,500,8000.0,2021,1,145.0,0,petrol,1.4,0,1,1,1,0
